dataset_doi	dataset_key	dataset_title	dataset_citation	number_records
10.15468/rxr5kg	981e18cc-84bd-40e1-8f92-33b7330b3260	checklist-of-birds-of-zomba-mountain	Garcia E (2018): checklist-of-birds-of-zomba-mountain. v1.2. Wildlife and Environmental Society of Malawi. Dataset/Occurrence. http://196.32.215.240:8081/ipt/resource?r=checklist-of-birds-of-zomba-mountain&v=1.2	1
10.15468/bg54ps	98202d51-3e1e-46ed-9513-a7ae480fd63d	"Données naturalistes opportunistes issues de la plateforme INaturalist-Données naturalistes opportunistes ""crices"""		1
10.15468/k32c88	983561ab-2697-451f-a36c-58f2a245b6e4	[SUIVI] 2022 - Suivi réglementaire arrêté Abaissements Partiels de la Retenue de Verbois-Inventaire flore et faune Haut-Rhône 2022		1
10.15468/dq3yqc	9852e5c9-f137-4db2-8eda-9a45b708403b	Ornitologický prieskum na lokalite Geotermálneho strediska Svinica-Ďurkov		1
10.15468/pc994y	987e715e-656f-462b-99b0-72d28941a87c	Port de plaisance Isle Adam - Inventaire de l'avifaune non protocolé		1
10.15468/x7xzha	9884c6d3-8306-46cb-8613-016d961e27b1	Création de la maroquinerie de la Sormonne - Arrêté Préfectoral d'autorisation du 27/05/2021-MDA Hermès - Faune Tournes		1
10.15468/w2gwz2	98fe75c8-860a-4917-acf8-db4377c42fc8	Cadre d'acquisition personnel de MELLIER Amaury-Jeu de données personnel de MELLIER Amaury		1
10.15468/s6ygr0	9948a0b6-27fc-11e2-85e3-00145eb45e9a	Birds (KNAM-BI)		1
10.15468/9bz2gr	99893444-e226-4d3d-8b86-afb3f0e59959	JDD observateurs -Observations opportunistes de FUHRER Jérôme		1
10.15468/rzyvay	99ce61d0-c702-4b40-8eb5-0b202a056b01	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de AMBEC Nils		1
10.15468/s2ubdz	9a457bb9-ecda-4eee-a091-4e8af17d8759	Construction d'un établissement Inserre-Toul-Données écologiques projet  établissement pénitentiaire sur la commune de Toul		1
10.15468/s43kq3	9a8258a5-1d1b-4133-b501-91af5e4df44f	JDD observateurs -Observations opportunistes de Fournet Thierry		1
10.15468/4jy9sh	9add506d-9c3b-405b-9fcc-a6854bc4fc53	Projet de renouvellement et d'extension de la carrière SAMOG de sables et galets située sur la commune du Crotoy (80) - Projet de renouvellement et d'extension de la carrière SAMOG - Crotoy (80)		1
10.15468/o3ozzr	9b05f8c2-5901-46de-8912-e9ca46155869	Système d'Information sur la Nature et les Paysages d'Ile de France - Etude mise au grand Gabarit Seine amont – Ecosphère		1
10.15468/n7zc55	9b6df27a-84bf-4ddf-b519-bace113e8a9f	The results of synchronous mid-winter waterbird census of the Azov-Black Sea region (Ukraine) in 2011	Bronskov O, Kostiushyn V A, Andryushchenko Y O, Bronskova M O, Bui H A, Chernychko R M, Diadicheva O A, Horlov P I, Kucherenko V M, Mosin H H, Moskalenko Y O, Oleinyk D S, Petrovych Z O, Popenko V M, Prokopenko S P, Redinov K O, Siokhyn V D, Suchkov S I, Yakovliev M V, Zhmud M Y, Beskaravainyi M M (2022): The results of synchronous mid-winter waterbird census of the Azov-Black Sea region (Ukraine) in 2011. v1.2. Azov-Black Sea Ornithological Station. Dataset/Samplingevent. https://ukraine.ipt.gbif.no/resource?r=winterbirdscountsazovblacksea&v=1.2	1
10.15468/s4cmdw	9bd15914-fd13-41bd-b5e5-e7a73aa87b7d	Étude de l'impact des incendies ayant touchés la Gironde à l'été 2022-Signalement de mortalité suite aux incendies ayant touchés la Gironde en 2022		1
10.15468/yebztq	9c54573a-6973-48a1-957a-be85a0193074	2021_Parc Naturel Régional du Queyras_2		1
10.15468/96r5ak	9cab783e-4452-4c90-8ab7-ca078a6f87e3	Parc éolien de La Saronde - Suivi activité chiroptères 2021 parc éolien La Saronde		1
10.15468/a7zswp	9ce52ff6-01b6-44a2-b617-9bc2ee8e8cd1	MVZ Egg and Nest Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	1
10.15468/dfd4ax	9d189580-a247-43f7-a3f8-7da51a1450c3	Projet de construction et d’exploitation de deux nouvelles unités de production d’électricité de type EPR2 et de leurs ouvrages de raccordement électrique sur le site de Penly.-PEN_YERES_ESPECES_POINTS		1
10.15468/8ke6vy	9d663723-b00a-4bf6-9913-a09904dd4b22	Observations naturalistes indépendantes d'origine privée partagées sur la base de données Kollect Nouvelle-Aquitaine-Observations faunistiques de Rémy LEBRUN		1
10.15468/sfgbwx	9dfbbfb9-bbff-402a-89b9-fbeb4476efc9	JDD observateurs -Observations opportunistes de Fabre Valentin		1
10.15468/fsh4n9	9e16a6f4-85ba-40fd-9d8d-08511231050f	Projet éolien de Valescourt - inventaires étude d'impact-Valescourt 2020-2021 avifaune		1
10.15468/q5g0r3	9f15655b-d156-4028-a5f5-fd7507c5b037	Données espèces - Expertise IQE - Lewarde - 2011		1
10.15468/w4svvx	9f17221a-195b-4005-8773-683fcdf559e8	"Museo Argentino de Ciencias Naturales ""Bernardino Rivadavia"" (MACN). Ornithology National Collection (MACNOr)"		1
10.15468/8v8qtf	9f913a31-9549-417b-8223-f089ddfa28e6	PROJET EOLIEN DU CHAISEAU - Données Chaiseau MNHN		1
10.15468/pkpe34	9fe3ffda-56f7-40c7-8e37-00574e50b4cc	"Données naturalistes opportunistes issues de la plateforme INaturalist-Données naturalistes opportunistes ""mikehedde"""		1
10.15468/7recug	a00254e0-160b-4909-9789-42c4a3039ab8	53 - Bais / Champgénéteux - 53 - Bais - Suivi activité avifaune 2018		1
10.15468/yswgcw	a00dfc70-e384-487c-b09d-1f3971174571	Usson Energies - Suivi avifaunistique post-implantation du parc éolien - année 2 (2019-2020)		1
10.15468/vsb4v2	a039da9d-0f53-4443-bbcf-4144bc86aae1	Parc éolien de Bellevaivre-Inventaire Faune-flore hors Chiroptères - Parc de Bellevaivre		1
10.15468/28ftjw	a049f5fd-a1b1-4d84-acf4-964c80794b98	"Données brutes ""Les trois soeurs des Hauts Pas"" Envol Environnement"		1
10.15468/nw5heg	a07f6c8c-59c7-40e0-8b3c-5e957d040222	JDD observateurs -Observations opportunistes de LOIS Gregoire		1
10.15468/yqv6nd	a0e6637a-6650-429c-ad57-7bfddda7b57c	Projet de parc éolien de la Thiérache -  Expertise faune flore - Tauw France et Envol Environnement 2014/2015		1
10.15468/y83bs3	a144e5a9-f3cc-41c6-8316-19152f192847	JDD observateurs -Observations opportunistes de JOLIVET Samuel		1
10.15468/uysuwo	a2384c57-5b8a-4ddb-bb30-909bac448e9f	Système d'Information sur la Nature et les Paysages d'Ile de France - Données de la structure Agence des Espaces Verts provenant de la base de donnée du SINP Île-de-France CETTIA		1
10.15468/8qr5b9	a3fa8e8d-455d-46bc-a8f1-05914ce9c46a	Casual Bird observations during fieldwork	Nezaj M, Brosens D (2023). Casual Bird observations during fieldwork. Version 1.1. Protection and Preservation of Natural Environment in Albania. Occurrence dataset. https://cloud.gbif.org/eca/resource?r=albania-thf-birds-observations&v=1.1	1
10.15468/jg53y3	a4479779-a860-4d94-9a82-1f12d7ddbce3	Projet de parc éolien de Saint-Bon - Inventaires faune et flore		1
10.15468/c22qf3	a489881c-fa88-4e35-bb63-b56682dad522	Demande de renouvellement partiel et d'extension d'autorisation de la carrière alluvionnaire de Chevenon - Inventaire Faune-Flore Chevenon		1
10.15468/idnvti	a4b78c0c-97ef-47b6-acfa-6b3a6c9a0cce	Marsabit Ecosystem Inventory Surveys 2014	Mukeka J, Hongo P (2018): Marsabit Ecosystem Inventory Surveys 2014. v1.4. Kenya Wildlife Service. Dataset/Occurrence. http://ipt.vertnet.org:8080/ipt/resource?r=marsabit&v=1.4	1
10.15468/khszzk	a4ec2279-bf17-438f-86a4-190d6d380099	Plans nationaux d'Action (PNA)-Plan National d'Actions Faucon crécerellette		1
10.15468/zi8gne	a58685c7-1308-4ddd-a3e2-4555173fde07	SILENE-FAUNE-PACA - Parc_Naturel_Régional_du_Luberon_2017_12_18		1
10.15468/xubikq	a5c1c9d8-337e-4230-b1ab-13e5417bbdb9	Inventaires naturalistes du Service du Patrimoine naturel / UMS PatriNat-Inventaire de la réserve zoologique de la Haute Touche (Indre)		1
10.15468/mh3r5n	a5d27ee3-f7a0-4ddb-a86b-75263cfd658d	Ferme Eolienne de St Pierre la Noue SAS - Biodiversité de St Pierre la Noue		1
10.15468/uph8sv	a62957ab-046a-4b42-83e3-cce606b19a19	Inventaires Aéro Biodiversité - POX - Pontoise Cormeilles-en-Vexin-Inventaires Aéro Biodiversité - POX - Observation opportuniste plateforme		1
10.15468/8skcn5	a65a852f-f508-453a-9e3e-6c1357979d5a	Déclaration de projet valant mise en compatibilité du PLU et demande de permis de construire pour l'implantation d'un parc photovoltaïque commune de CHEVENON.-Inventaires de la faune et de la flore sur un cycle biologique complet		1
10.15468/tsjt6y	a67cc9f4-4de3-44a7-96d9-6a82c66c198e	Parc éolien de Bricqueville-Données avifaune et chiroptères 2019 suivi parc Bricqueville		1
10.15468/k2pqtv	a6c2a3d0-e120-4bd7-bb6a-abfa34585b2c	Diagnostic écologique et élaboration d'une notice de gestion (prairies humides et calcaires) sur la commune de Monflanquin (47) menés entre 2017 et 2022 par le CEN Nouvelle-Aquitaine-Observations faunistiques fortuites réalisées par le CEN Nouvelle-Aquitaine		1
10.15468/udvrl6	a6f91225-b3bc-4ded-8374-c6c8c205baae	Collection ornithologique A. Maës	Besson L (2016). Collection ornithologique A. Maës. Version 1.1. Muséum d'Histoire Naturelle de Bourges. Occurrence Dataset https://doi.org/10.15468/udvrl6 accessed via GBIF.org on 2017-11-07.	1
10.15470/8oedep	a6f9f411-ab90-4d94-82de-f5edf8c3fa2a	Las colecciones del Museu Valencià d'Història Natural	Díaz A (2022): Las colecciones del Museu Valencià d'Història Natural. v2.5. Museu de Ciències Naturals de Barcelona. Dataset/Occurrence. https://doi.org/10.15470/8oedep	1
10.15468/vq6nhs	a739e12b-d354-4a94-ade1-28b0f1fe04d5	EOLE DE SORBON (Mont de Gerson 1)_Oiseau_INV-sc		1
10.15468/69apt3	a7df5571-23e7-495f-840d-1ec90571d528	2016_SMAVD_9		1
10.15470/6m0dyq	a7f7e3f4-4557-4ffe-8bde-25e719d4b85c	Check list of waterbirds at Wadi Djedi in Ziban Oasis-Algeria	Nouidjem, Y., Mimeche, F., Bensaci, E., Merouani, S., Arar, A., Saheb, M., 2019. Check list of waterbirds at Wadi Djedi in Ziban Oasis-Algeria. Museu de Ciències Naturals de Barcelona. Dataset/Occurrence: https://doi.org/10.15470/6m0dyq	1
10.15468/pq9n9z	a850d52d-3d6f-4969-8989-dc7b77d8d194	Inventaires Aéro Biodiversité - PGF - Perpignan Rivesaltes-Inventaires Aéro Biodiversité - PGF - Occupation avifaune		1
10.15468/8nd7z9	a8ace978-33c2-4a12-9901-7d5d2225c703	Projet éolien de Saint Mary - Données biodiversité - Saint-Mary	Inventaire National du Patrimoine Naturel (2022). Projet éolien de Saint Mary - Données biodiversité - Saint-Mary. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/8nd7z9 accessed via GBIF.org on 2022-12-15.	1
10.15468/hb7vfq	a9268881-5f15-4ecd-9107-4dcbead3589f	Regroupement d'études et inventaires-Suivi gravières GSM		1
10.15468/k6re4b	a9aa81a0-7150-46f9-b9bd-71225b775b9f	Aménagement de la zone d'activités intercommunale de l'aérodrome à Steinbourg (67)-Avifaune - inventaire non standardisé		1
10.15468/byv3nc	aa0bb0c1-7144-4047-aa4e-3a0800fe3144	Projet d'extension d'un bâtiment de stockage de peinture sur le site SCSO UNIKALO, à CESTAS-Unikalo - Inventaires de terrain 2021/2022/2023		1
10.15468/mmjzk4	aabe6589-6e2b-4825-9984-b2bcdfcc065d	Saisie de données naturalistes d'observateurs indépendants sur la plateforme de l'Observatoire FAUNA-Données naturalistes de PAUL LESCLAUX		1
10.15468/9z3r8m	aacf1088-94be-4d60-9a65-bf0147a1507c	PROJET DE LOTISSEMENT DOMAINE LARTIGUE - Inventaire écologique faune / flore		1
10.15468/dv8npg	ac256d63-dd79-44a6-ac31-1c56aee93b41	Base BOMBINA du Parc Naturel régional Lorraine - Natura 2000 Vallée de la Seille		1
10.15468/hr9q96	ac52db75-1966-4b9f-a7d6-bea0b6f35fe6	JDD observateurs -Observations opportunistes de Périé Emilie		1
10.15468/t9re7y	ac912b7d-8ff1-4590-ac88-ec985ba748a4	2021_AGIR Ecologique_1		1
10.15468/9pw783	aca9471f-86ce-432f-b675-61d543f6d38e	Ferme éolienne des Hauts Près SAS - Hauts-Près (60) - suivi année 1 - mortalité 2019 oiseaux chiroptères		1
10.15468/hv2xvf	acb1265a-7a86-4c14-b6d6-24a847a65504	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de ROMET Martin		1
10.15468/79f6uc	acd9d550-0651-47b4-852d-b60fa235ad1b	JDD observateurs -Observations opportunistes de BARTHE Chloé		1
10.15468/bdlo6q	adcdeb1e-83ed-4b4d-b955-63c244c22e67	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de TEISSEDRE BERTRAND		1
10.15468/xtdnw5	ae4b071e-f5dc-4201-bc14-f39fd99eedd0	JDD observateurs -Observations opportunistes de Beauchamp Laurence		1
10.15468/2hvv56	ae6eea5d-108a-40b0-9143-03191f6f6c10	Observations diverses APIE APE		1
10.15468/r8c90i	aeb30eee-e770-4b24-86f2-b74918610519	Données espèces - Expertise IQE - Pagny - 2011		1
10.15468/v5j8ta	aeddcce6-89d7-4984-867c-39a61e8630ed	Observations naturalistes indépendantes d'origine privée partagées sur la base de données Kollect Nouvelle-Aquitaine-Observations faunistiques de Alice DENIS		1
10.15468/hnpbxf	afbf5bc4-e942-4ee1-ba67-479a61451071	ACR BioarchéoDat - Inventaires archéozoologiques et archéobotaniques de France		1
10.15468/6ca4uw	afca914c-941c-463c-8a85-b5f8694fb1d4	Ferme éolienne de Lusseray-Paizay-Le-Tort SAS - Données naturalistes suivi environnemental 2019-2020 (année N2)		1
10.15468/smwagc	b01d8979-91f0-49c4-baa5-e28ad1d180f5	Visiolittoral : Base de données de la communauté de travail du Conservatoire du littoral-Inventaire écologique d'un site du CELRL dans l'Eure		1
10.15468/yg7g5v	b02cf349-55cb-4f6a-b88b-1485c6277682	Renouvellement de la carrière de MOIRY-Données d'inventaire Faune flore		1
10.15468/a6dpk7	b0dd35e8-cbae-4133-9e2b-7627b777e053	Egg collection Iisalmi Natural History Museum		1
10.15468/8pttzk	b11aca38-1df4-46bf-ac08-9fa2e6c50788	2022_GERECO Environnement_1		1
10.15468/n98vhs	b14e1dee-d266-41b6-886d-c8ba6a4e669d	"Données naturalistes opportunistes issues de la plateforme INaturalist-Données naturalistes opportunistes ""ldvn"""		1
10.15468/g9jvnt	b23a0930-7e59-46b0-89fa-c7bf65c374e4	JDD observateurs -Observations opportunistes de BRUNOT Gerard		1
10.15468/2xpxun	b2a68a59-a82d-4e21-84cc-3df942fc4d96	JDD observateurs -Observations opportunistes de TUAL Laura		1
10.15468/htrspe	b2ebd2f3-11f3-4aaa-a732-c527d7e5f87c	EXTENSION/RECONSTRUCTION DE LA STATION D’EPURATION DE CONDAT A LIBOURNE - Oiseaux - Inventaire non standardisé		1
10.15468/xrqrnd	b31958e5-7a35-4962-890b-0724aff50f46	CA des structures-Observations opportunistes de la structure : RNR du Marais de Larchant		1
10.15468/qaznhs	b3b3c79a-6d91-4808-a6e2-44194d68c562	Transfert de fichier de données naturalistes d'observateurs indépendants à l'Observatoire FAUNA-Données naturalistes de Tony RINAUD		1
10.15468/uj7eba	b40d9028-a458-4bb7-a28f-fc79487fbac6	Dossier de régularisation espèces protégées - Base de loisirs Orthez-Biron-BIRON - données oiseaux opportunistes		1
10.15468/47ew9n	b4c2c8f8-3526-4873-9867-b28e260a12a0	2022_Parc National du Mercantour_1		1
10.15468/wgzffb	b4d84608-5fc6-4cfd-b023-315bdf547089	Inventaires Aéro Biodiversité - DOL - Aéroport de Deauville-Inventaires Aéro Biodiversité - DOL - Observations opportunistes		1
10.15468/yv926m	b4ed7813-4de0-4b4d-b3a0-a65d8a7176b4	Projet éolien de THORY - Inventaires écologiques		1
10.15468/tcenrv	b73cca68-4fbc-44cb-99db-9cc56afb9684	1ère phase d'animation (2018 - 2019) du Document d’objectifs du site Natura 2000 FR7200689 Vallées de la Saye et du Meudon (33) menée par le CEN Aquitaine-Observations faunistiques fortuites réalisées par le CEN Aquitaine		1
10.15468/msn5m5	b7aa473d-c738-432a-aa71-ad05bec2d282	Plan de gestion 2018 - 2022 du site de la Butte de la Lot (33) mené par le CEN Nouvelle-Aquitaine-Observations faunistiques fortuites réalisées par le CEN Nouvelle-Aquitaine		1
10.15468/2zmyd2	b80f2213-15e2-4719-b876-331268264613	Projet routier Liaison A4 Lorentzen-Bitche et Aménagements Fonciers de Thal-Drulingen, Mackwiller et Lorentzen-Données naturalistes RD18		1
10.15468/ty7nm4	b81f01a9-9a0e-4b85-a61d-eb3065af78a7	Observations naturalistes indépendantes d'origine privée partagées sur la base de données Kollect Nouvelle-Aquitaine-Observations faunistiques de Nicolas SECONDAT		1
10.15468/deswue	b82bd71a-7334-4e22-a768-1e892e5bc5d4	Cadre d'acquisition personnel de Ott Yannick-Jeu de données personnel de Ott Yannick		1
10.15468/3ddmkv	b89e3136-01e0-40ac-bbb7-9db734bafca4	Suivis naturalistes sur la Réserve-Suivi de l'avifaune de la Réserve		1
10.15468/wnbz9k	b92a6647-0c0f-4305-96da-923ca398ec6d	R44_CENCA_Suivis_RNNR_Données_opportunistes_2019		1
10.15468/hdhnr9	b9340a36-519c-4cfd-83d6-744323bf61e0	Projet de construction d'une centrale photovltaïque au sol-Exoudun - Données Exoudun		1
10.15468/yiechq	b99d0a5a-c490-4840-a786-aa27b05cc49b	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de PONCET Rémy		1
10.15468/zp6y3a	b9a9ac95-af9a-4b98-8c4f-602a97a3558d	Projet de parc photovaltïque au sol sur le site ISDND de Zaluaga à Saint-Pée-Sur-Nivelle-Diagnostic écologique (données oiseaux) projet photovoltaique Zaluaga		1
10.15468/b9g288	ba345072-4570-46af-b391-749a31b5f9e8	CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de BLANCHEMAIN JOEL		1
10.15468/caemyb	ba512cca-05aa-4762-88f8-af25a54cd61a	Parc éolien de Tigny Noyelle (SEPE Tigny Noyelle) - Mortalité Avifaune 2019 parc éolien Tigny Noyelle (SEPE Tigny Noyelle)		1
10.15468/g6g3bm	bb14a2a3-197f-4c80-a986-25cb25c3a0c4	Inventaires et suivis faune-Inventaire et suivi des oiseaux nicheurs – Protocolé		1
10.15468/f74ky3	bb838c2a-46c4-46f4-a102-54fe41c38a82	Saisie de données naturalistes d'observateurs indépendants sur la plateforme de l'Observatoire FAUNA-Données naturalistes de Mathis CABIRO		1
10.15468/aec3hd	bb8def4d-7111-491a-9408-51f182806944	Biological diversity of Kaniv (Cherkasy region) and Rzhyshchiv city amalgamated territorieal community (CATC) (Kyiv region).	Viter S (2021): Biological diversity of Kaniv (Cherkasy region) and Rzhyshchiv city amalgamated territorieal community (CATC) (Kyiv region).. v1.0. Ukrainian Nature Conservation Group (NGO). Dataset/Occurrence. https://gbif.univer.kharkov.ua/resource?r=viterrzhyshchiv1&v=1.0	1
10.15468/d7atre	bbb691d2-c3c6-4c8c-bc77-cf589eda6a22	"Projet éolien ""Croix du Picq"" - Données brutes faune/flore"		1
10.15468/syb2en	bbcd6c35-1b3f-47d1-9612-e733359f5cc9	JDD observateurs -Observations opportunistes de SAINT LOT PASCAL		1
10.15468/yp7g8g	bc5c62a3-4660-48f4-a43c-4c5f355ad0c4	Données espèces - Expertise IPE Zone Agricole 2018		1
10.15468/7uskn3	bcc86c89-0c49-4631-9b77-845ad3d0323c	CardObs : Observations naturalistes issues de l'outil CardObs-ABC de Semeac		1
10.15468/fpmsrn	bcf48262-6f4a-4e23-aa45-823889ce8d3f	Plans de gestion du réseau de sites remarquables en Haute-Vienne-Inventaire initial du plan de gestion : Données terrains		1
10.15468/j3xz3g	be2acbce-c129-4ad1-859d-5a843a396def	"Inventaires et suivis sites ""Espaces Naturels Sensibles"" gérés par le Conseil Départemental des Landes-Inventaire ""Espaces Naturels Sensibles"" des saligues, (BORDÈRES-CAZÈRES-RENUNG)"		1
10.15468/bzvmx4	be3a3a60-a755-4428-91ba-dfde32184e25	Regroupement d'études et inventaires-visite naturaliste		1
10.15468/c5gaxq	bef72d46-99f0-469a-8ea1-a3eb943d3670	Système d'Information sur la Nature et les Paysages d'Ile de France - Données du naturaliste Alexandre Lainé		1
10.15468/ff7z3v	bf4842dd-4107-435b-9bd0-2c6ac3aadd2d	Cadre d'acquisition personnel de CHAUVIN Isabelle-Jeu de données personnel de CHAUVIN Isabelle		1
10.15468/3463rt	c0504f51-68cf-4e4c-8c55-5ecb041c3705	Mise à jour des inventaires et plan de gestion différenciée des noues et des bassins du Centre de Frêt et du Parc d'activités de Lahonce-Inventaires et plan de gestion différenciée des nouvelles noues et bassins du CEF et du PAL et suivi d'évolution		1
10.15468/rpau7r	c09c1fd3-71fb-4583-82ff-b1aae7bc240b	Plan de gestion 2019 - 2023 de la Réserve Naturelle Régionale des carrières de Tercis-les-Bains (40) mené par le CEN Nouvelle-Aquitaine-Observations faunistiques fortuites réalisées par le CEN Nouvelle-Aquitaine		1
10.15468/et5ra9	c0d43de9-0651-434c-8855-5a6cec8ed014	Projet d'extension du parc éolien du Douiche - Données biodiversité - extension du parc éolien du Douiche		1
10.15468/58ayxq	c136b812-46b5-4225-ae28-3466f5bdcd3f	Biodiversity of Zmiinyi Island	Vasyliuk O, Marushchak O, Kuzemko A (2023): Biodiversity of Zmiinyi Island. v1.3. Ukrainian Nature Conservation Group (NGO). Dataset/Occurrence. https://ukraine.ipt.gbif.no/resource?r=zmiinyjislandfaunaflora1&v=1.3	1
